name	x	y	z	size	type	material	manufacturer	group	hemisphere
GA01	-47.618454	28.604372	26.564337	2.3	surface	platinum	AdTech	grid	L
GA02	-50.133236	19.688763	30.244511	2.3	surface	platinum	AdTech	grid	L
GA03	-51.586658	10.849392	33.950455	2.3	surface	platinum	AdTech	grid	L
GA04	-51.394833	1.291727	37.159966	2.3	surface	platinum	AdTech	grid	L
GA05	-52.564034	-7.413286	41.071217	2.3	surface	platinum	AdTech	grid	L
GA06	-52.256824	-17.333328	44.744343	2.3	surface	platinum	AdTech	grid	L
GA07	-50.918182	-26.994482	47.846966	2.3	surface	platinum	AdTech	grid	L
GA08	-48.39912	-36.492302	51.394917	2.3	surface	platinum	AdTech	grid	L
GA09	-51.777195	26.122227	17.654062	2.3	surface	platinum	AdTech	grid	L
GA10	-53.874905	17.351336	21.27915	2.3	surface	platinum	AdTech	grid	L
GA11	-56.152172	7.963168	24.798824	2.3	surface	platinum	AdTech	grid	L
GA12	-54.983624	-2.077176	28.382738	2.3	surface	platinum	AdTech	grid	L
GA13	-58.168587	-11.04796	32.663723	2.3	surface	platinum	AdTech	grid	L
GA14	-57.61504	-20.522327	36.264843	2.3	surface	platinum	AdTech	grid	L
GA15	-58.162971	-30.553391	39.900414	2.3	surface	platinum	AdTech	grid	L
GA16	-56.464439	-39.908264	43.180046	2.3	surface	platinum	AdTech	grid	L
GA17	-54.035686	22.711777	8.725242	2.3	surface	platinum	AdTech	grid	L
GA18	-56.371613	13.827214	12.651999	2.3	surface	platinum	AdTech	grid	L
GA19	-57.529896	4.100279	16.216455	2.3	surface	platinum	AdTech	grid	L
GA20	-58.846584	-5.654348	19.732466	2.3	surface	platinum	AdTech	grid	L
GA21	-60.152409	-14.539658	23.51318	2.3	surface	platinum	AdTech	grid	L
GA22	-62.522846	-24.545763	26.772909	2.3	surface	platinum	AdTech	grid	L
GA23	-62.277348	-34.336609	31.113192	2.3	surface	platinum	AdTech	grid	L
GA24	-63.045139	-43.932869	34.856281	2.3	surface	platinum	AdTech	grid	L
GA25	-53.783615	18.786772	-0.584367	2.3	surface	platinum	AdTech	grid	L
GA26	-54.207615	9.190658	2.776884	2.3	surface	platinum	AdTech	grid	L
GA27	-57.322048	0.322718	7.292802	2.3	surface	platinum	AdTech	grid	L
GA28	-59.287373	-9.759964	10.782572	2.3	surface	platinum	AdTech	grid	L
GA29	-62.44743	-18.80353	14.014819	2.3	surface	platinum	AdTech	grid	L
GA30	-64.013069	-28.71336	18.073219	2.3	surface	platinum	AdTech	grid	L
GA31	-63.684746	-38.09074	22.267611	2.3	surface	platinum	AdTech	grid	L
GA32	-63.074116	-48.215416	25.691603	2.3	surface	platinum	AdTech	grid	L
GA33	-48.75647	14.075328	-9.260358	2.3	surface	platinum	AdTech	grid	L
GA34	-52.801861	5.228825	-5.634314	2.3	surface	platinum	AdTech	grid	L
GA35	-57.223568	-4.087748	-2.070843	2.3	surface	platinum	AdTech	grid	L
GA36	-59.423275	-13.11789	2.044296	2.3	surface	platinum	AdTech	grid	L
GA37	-61.588287	-23.275145	4.888111	2.3	surface	platinum	AdTech	grid	L
GA38	-63.183788	-32.400448	9.178602	2.3	surface	platinum	AdTech	grid	L
GA39	-62.826061	-42.09222	12.978709	2.3	surface	platinum	AdTech	grid	L
GA40	-62.461678	-51.957512	17.037724	2.3	surface	platinum	AdTech	grid	L
GA41	-47.600201	10.286893	-17.831776	2.3	surface	platinum	AdTech	grid	L
GA42	-53.612465	1.080951	-15.063835	2.3	surface	platinum	AdTech	grid	L
GA43	-57.160065	-8.229405	-10.983245	2.3	surface	platinum	AdTech	grid	L
GA44	-60.5116	-17.506954	-7.302955	2.3	surface	platinum	AdTech	grid	L
GA45	-62.31942	-27.278961	-4.055592	2.3	surface	platinum	AdTech	grid	L
GA46	-63.38731	-36.785908	0.025915	2.3	surface	platinum	AdTech	grid	L
GA47	-63.282875	-46.135796	3.83295	2.3	surface	platinum	AdTech	grid	L
GA48	-61.753242	-56.167805	8.02531	2.3	surface	platinum	AdTech	grid	L
GA49	-46.731052	6.354671	-26.818184	2.3	surface	platinum	AdTech	grid	L
GA50	-53.986439	-2.416344	-23.76182	2.3	surface	platinum	AdTech	grid	L
GA51	-56.887592	-12.245179	-20.669491	2.3	surface	platinum	AdTech	grid	L
GA52	-61.194157	-21.17528	-16.817474	2.3	surface	platinum	AdTech	grid	L
GA53	-61.945797	-31.217997	-13.016858	2.3	surface	platinum	AdTech	grid	L
GA54	-63.194	-40.941814	-8.577028	2.3	surface	platinum	AdTech	grid	L
GA55	-62.39283	-50.453514	-5.146365	2.3	surface	platinum	AdTech	grid	L
GA56	-59.986668	-60.498455	-1.019662	2.3	surface	platinum	AdTech	grid	L
GA57	-43.962219	1.748628	-35.581833	2.3	surface	platinum	AdTech	grid	L
GA58	-48.991962	-7.10628	-32.489845	2.3	surface	platinum	AdTech	grid	L
GA59	-54.656967	-16.186125	-28.952982	2.3	surface	platinum	AdTech	grid	L
GA60	-58.790493	-25.818218	-25.263479	2.3	surface	platinum	AdTech	grid	L
GA61	-61.097408	-35.090839	-21.610638	2.3	surface	platinum	AdTech	grid	L
GA62	-61.458496	-45.240051	-18.119577	2.3	surface	platinum	AdTech	grid	L
GA63	-59.326321	-55.193634	-14.040358	2.3	surface	platinum	AdTech	grid	L
GA64	-57.044556	-64.451347	-9.686035	2.3	surface	platinum	AdTech	grid	L
GB001	-30.182167	-97.391418	11.653587	1	surface	platinum	PMT	HDgrid	L
GB002	-33.629208	-95.979942	10.255822	1	surface	platinum	PMT	HDgrid	L
GB003	-36.333622	-94.40419	9.029778	1	surface	platinum	PMT	HDgrid	L
GB004	-39.299389	-93.066864	7.766534	1	surface	platinum	PMT	HDgrid	L
GB005	-42.531246	-90.348343	6.693653	1	surface	platinum	PMT	HDgrid	L
GB006	-43.646946	-90.148232	6.094045	1	surface	platinum	PMT	HDgrid	L
GB007	-46.536812	-87.530365	5.581706	1	surface	platinum	PMT	HDgrid	L
GB008	-48.553867	-85.29908	4.141166	1	surface	platinum	PMT	HDgrid	L
GB009	-49.615406	-82.227783	3.920619	1	surface	platinum	PMT	HDgrid	L
GB010	-50.184082	-79.73172	4.503313	1	surface	platinum	PMT	HDgrid	L
GB011	-51.272385	-76.418114	3.663309	1	surface	platinum	PMT	HDgrid	L
GB012	-52.805729	-74.876358	2.417381	1	surface	platinum	PMT	HDgrid	L
GB013	-54.653145	-72.889709	1.349022	1	surface	platinum	PMT	HDgrid	L
GB014	-57.033283	-69.396896	0.485226	1	surface	platinum	PMT	HDgrid	L
GB015	-57.913242	-66.676079	0.739656	1	surface	platinum	PMT	HDgrid	L
GB016	-58.059521	-64.14727	-0.044219	1	surface	platinum	PMT	HDgrid	L
GB017	-29.768631	-97.405762	7.891265	1	surface	platinum	PMT	HDgrid	L
GB018	-32.395634	-96.052681	7.127942	1	surface	platinum	PMT	HDgrid	L
GB019	-35.597054	-94.723717	5.467672	1	surface	platinum	PMT	HDgrid	L
GB020	-38.451748	-94.123375	4.651831	1	surface	platinum	PMT	HDgrid	L
GB021	-41.243324	-92.129379	4.326425	1	surface	platinum	PMT	HDgrid	L
GB022	-43.1101	-90.92057	3.217428	1	surface	platinum	PMT	HDgrid	L
GB023	-45.696411	-88.296677	2.023312	1	surface	platinum	PMT	HDgrid	L
GB024	-47.461147	-85.472679	1.162358	1	surface	platinum	PMT	HDgrid	L
GB025	-48.223316	-82.586838	0.585771	1	surface	platinum	PMT	HDgrid	L
GB026	-49.624237	-80.253204	0.192572	1	surface	platinum	PMT	HDgrid	L
GB027	-49.627167	-77.798653	0.697777	1	surface	platinum	PMT	HDgrid	L
GB028	-51.628979	-73.487762	0.075876	1	surface	platinum	PMT	HDgrid	L
GB029	-54.363049	-71.371162	-1.768792	1	surface	platinum	PMT	HDgrid	L
GB030	-55.691391	-69.907043	-1.862606	1	surface	platinum	PMT	HDgrid	L
GB031	-56.599453	-67.320625	-2.993497	1	surface	platinum	PMT	HDgrid	L
GB032	-57.310715	-64.761177	-3.377214	1	surface	platinum	PMT	HDgrid	L
GB033	-29.685944	-97.0755	5.493156	1	surface	platinum	PMT	HDgrid	L
GB034	-32.370277	-96.343536	2.499418	1	surface	platinum	PMT	HDgrid	L
GB035	-35.203316	-95.073166	3.196404	1	surface	platinum	PMT	HDgrid	L
GB036	-37.768517	-94.567131	2.391766	1	surface	platinum	PMT	HDgrid	L
GB037	-40.554592	-92.93409	0.873489	1	surface	platinum	PMT	HDgrid	L
GB038	-42.725113	-90.824074	-0.06917	1	surface	platinum	PMT	HDgrid	L
GB039	-44.878246	-88.253571	-0.475342	1	surface	platinum	PMT	HDgrid	L
GB040	-46.04591	-86.200989	-2.189813	1	surface	platinum	PMT	HDgrid	L
GB041	-48.353462	-83.37233	-2.6764	1	surface	platinum	PMT	HDgrid	L
GB042	-49.348846	-80.860542	-3.127225	1	surface	platinum	PMT	HDgrid	L
GB043	-49.389301	-77.682823	-3.627476	1	surface	platinum	PMT	HDgrid	L
GB044	-51.322498	-74.265526	-3.673444	1	surface	platinum	PMT	HDgrid	L
GB045	-52.978573	-72.394089	-4.168231	1	surface	platinum	PMT	HDgrid	L
GB046	-53.984959	-70.716698	-4.866628	1	surface	platinum	PMT	HDgrid	L
GB047	-55.331398	-67.579247	-6.478929	1	surface	platinum	PMT	HDgrid	L
GB048	-55.474743	-65.007523	-7.119727	1	surface	platinum	PMT	HDgrid	L
GB049	-28.760466	-98.228714	1.883072	1	surface	platinum	PMT	HDgrid	L
GB050	-31.092632	-97.534454	1.551581	1	surface	platinum	PMT	HDgrid	L
GB051	-34.824661	-95.973785	0.191865	1	surface	platinum	PMT	HDgrid	L
GB052	-37.237747	-94.846375	-1.025873	1	surface	platinum	PMT	HDgrid	L
GB053	-39.980328	-92.874504	-2.070299	1	surface	platinum	PMT	HDgrid	L
GB054	-40.852634	-90.930969	-3.091324	1	surface	platinum	PMT	HDgrid	L
GB055	-43.159237	-88.398071	-3.691226	1	surface	platinum	PMT	HDgrid	L
GB056	-45.511654	-86.290199	-4.713823	1	surface	platinum	PMT	HDgrid	L
GB057	-47.612846	-83.304382	-5.034496	1	surface	platinum	PMT	HDgrid	L
GB058	-48.665199	-81.273529	-5.450362	1	surface	platinum	PMT	HDgrid	L
GB059	-48.981091	-77.85363	-7.074074	1	surface	platinum	PMT	HDgrid	L
GB060	-49.074005	-74.581139	-7.622521	1	surface	platinum	PMT	HDgrid	L
GB061	-51.567696	-73.79303	-7.698736	1	surface	platinum	PMT	HDgrid	L
GB062	-54.237476	-70.817284	-8.088833	1	surface	platinum	PMT	HDgrid	L
GB063	-55.429222	-67.997375	-8.540048	1	surface	platinum	PMT	HDgrid	L
GB064	-56.588894	-64.92646	-10.114519	1	surface	platinum	PMT	HDgrid	L
GB065	-28.927557	-99.715698	-0.964754	1	surface	platinum	PMT	HDgrid	L
GB066	-30.846916	-98.465652	-1.647686	1	surface	platinum	PMT	HDgrid	L
GB067	-33.408642	-96.718033	-3.142363	1	surface	platinum	PMT	HDgrid	L
GB068	-35.647968	-94.19976	-4.087595	1	surface	platinum	PMT	HDgrid	L
GB069	-37.871212	-92.785004	-5.080925	1	surface	platinum	PMT	HDgrid	L
GB070	-40.018543	-91.079536	-6.089317	1	surface	platinum	PMT	HDgrid	L
GB071	-42.593517	-88.670708	-6.557043	1	surface	platinum	PMT	HDgrid	L
GB072	-44.259476	-86.463867	-7.001806	1	surface	platinum	PMT	HDgrid	L
GB073	-45.71928	-83.354721	-7.222781	1	surface	platinum	PMT	HDgrid	L
GB074	-47.288235	-81.004646	-7.656227	1	surface	platinum	PMT	HDgrid	L
GB075	-48.416424	-77.486008	-9.153023	1	surface	platinum	PMT	HDgrid	L
GB076	-47.822639	-74.942375	-9.49842	1	surface	platinum	PMT	HDgrid	L
GB077	-50.979916	-73.185135	-10.14457	1	surface	platinum	PMT	HDgrid	L
GB078	-53.256947	-70.764847	-11.296954	1	surface	platinum	PMT	HDgrid	L
GB079	-54.243542	-68.898399	-12.088025	1	surface	platinum	PMT	HDgrid	L
GB081	-27.649401	-99.806473	-4.144883	1	surface	platinum	PMT	HDgrid	L
GB082	-29.692074	-98.217888	-4.460405	1	surface	platinum	PMT	HDgrid	L
GB083	-32.564171	-96.840401	-5.402893	1	surface	platinum	PMT	HDgrid	L
GB084	-35.154861	-95.431801	-7.191045	1	surface	platinum	PMT	HDgrid	L
GB085	-37.401749	-93.050957	-7.865121	1	surface	platinum	PMT	HDgrid	L
GB086	-39.139877	-91.037125	-8.382049	1	surface	platinum	PMT	HDgrid	L
GB087	-41.081081	-88.14492	-9.171121	1	surface	platinum	PMT	HDgrid	L
GB088	-42.232704	-85.742958	-9.266885	1	surface	platinum	PMT	HDgrid	L
GB089	-43.574337	-82.563446	-10.534886	1	surface	platinum	PMT	HDgrid	L
GB090	-45.014519	-80.970665	-11.121293	1	surface	platinum	PMT	HDgrid	L
GB091	-46.519814	-77.796623	-12.45585	1	surface	platinum	PMT	HDgrid	L
GB092	-47.317875	-74.69252	-12.318722	1	surface	platinum	PMT	HDgrid	L
GB093	-49.752197	-71.845291	-12.588193	1	surface	platinum	PMT	HDgrid	L
GB094	-51.327698	-70.976295	-14.012	1	surface	platinum	PMT	HDgrid	L
GB095	-53.33828	-68.389801	-15.362176	1	surface	platinum	PMT	HDgrid	L
GB097	-26.174076	-100.678978	-6.945238	1	surface	platinum	PMT	HDgrid	L
GB098	-29.154648	-99.23214	-7.487568	1	surface	platinum	PMT	HDgrid	L
GB099	-31.834421	-97.716408	-7.916171	1	surface	platinum	PMT	HDgrid	L
GB100	-34.096992	-96.09877	-10.380975	1	surface	platinum	PMT	HDgrid	L
GB101	-36.216221	-93.594666	-11.381634	1	surface	platinum	PMT	HDgrid	L
GB102	-37.911495	-91.307236	-11.038052	1	surface	platinum	PMT	HDgrid	L
GB103	-39.374012	-89.279282	-12.118201	1	surface	platinum	PMT	HDgrid	L
GB104	-41.213951	-86.257706	-13.055727	1	surface	platinum	PMT	HDgrid	L
GB105	-42.34927	-82.743088	-13.633669	1	surface	platinum	PMT	HDgrid	L
GB106	-43.519775	-79.897751	-13.170633	1	surface	platinum	PMT	HDgrid	L
GB107	-45.034336	-77.077263	-14.074748	1	surface	platinum	PMT	HDgrid	L
GB108	-44.629745	-74.978424	-13.961984	1	surface	platinum	PMT	HDgrid	L
GB109	-47.094803	-72.580246	-16.617231	1	surface	platinum	PMT	HDgrid	L
GB110	-49.290096	-69.514183	-16.613708	1	surface	platinum	PMT	HDgrid	L
GB111	-51.321129	-67.559372	-17.671926	1	surface	platinum	PMT	HDgrid	L
GB113	-25.240549	-100.589874	-9.65259	1	surface	platinum	PMT	HDgrid	L
GB114	-27.389471	-99.089317	-10.774893	1	surface	platinum	PMT	HDgrid	L
GB115	-30.349987	-97.224533	-11.835816	1	surface	platinum	PMT	HDgrid	L
GB116	-32.635525	-95.698692	-13.251953	1	surface	platinum	PMT	HDgrid	L
GB117	-34.902187	-93.349731	-14.461546	1	surface	platinum	PMT	HDgrid	L
GB118	-36.978794	-90.78743	-14.042719	1	surface	platinum	PMT	HDgrid	L
GB119	-38.49073	-88.657402	-15.489473	1	surface	platinum	PMT	HDgrid	L
GB120	-40.731991	-85.851204	-16.19523	1	surface	platinum	PMT	HDgrid	L
GB121	-41.96965	-83.560463	-15.87353	1	surface	platinum	PMT	HDgrid	L
GB122	-41.819115	-78.983101	-16.458691	1	surface	platinum	PMT	HDgrid	L
GB123	-41.544521	-77.224648	-17.071865	1	surface	platinum	PMT	HDgrid	L
GB124	-43.485794	-74.656311	-17.7327	1	surface	platinum	PMT	HDgrid	L
GB125	-46.125408	-72.482529	-18.948593	1	surface	platinum	PMT	HDgrid	L
GB126	-48.01347	-71.262352	-18.957724	1	surface	platinum	PMT	HDgrid	L
GB127	-50.080952	-67.317993	-21.022511	1	surface	platinum	PMT	HDgrid	L
AT01	-11.367749	-3.405222	-24.099466	2.3	surface	platinum	AdTech	strip	L
AT02	-14.756791	-0.55745	-30.961988	2.3	surface	platinum	AdTech	strip	L
AT03	-22.172346	5.829561	-38.319256	2.3	surface	platinum	AdTech	strip	L
AT04	-33.274601	7.575271	-37.761097	2.3	surface	platinum	AdTech	strip	L
IT01	-13.959256	-8.496412	-29.895813	2.3	surface	platinum	AdTech	strip	L
IT02	-23.649855	-12.412709	-34.93272	2.3	surface	platinum	AdTech	strip	L
IT03	-33.930542	-12.948842	-38.457237	2.3	surface	platinum	AdTech	strip	L
IT04	-45.469284	-10.483058	-36.826878	2.3	surface	platinum	AdTech	strip	L
PT01	-21.620249	-73.522659	-20.678482	2.3	surface	platinum	AdTech	strip	L
PT02	-29.459929	-67.999771	-22.881964	2.3	surface	platinum	AdTech	strip	L
PT03	-36.084045	-61.479599	-25.004299	2.3	surface	platinum	AdTech	strip	L
PT04	-42.989166	-54.514088	-30.070831	2.3	surface	platinum	AdTech	strip	L
P01	-9.916417	-92.071518	37.063068	2.3	surface	platinum	AdTech	strip	L
P02	-19.472483	-89.878395	38.179909	2.3	surface	platinum	AdTech	strip	L
P03	-29.501133	-86.992668	37.977634	2.3	surface	platinum	AdTech	strip	L
P04	-38.647587	-81.114227	38.108898	2.3	surface	platinum	AdTech	strip	L
P05	-46.184204	-74.325371	36.688587	2.3	surface	platinum	AdTech	strip	L
P06	-52.546696	-67.084061	35.120266	2.3	surface	platinum	AdTech	strip	L
P07	-59.221897	-59.439342	32.225445	2.3	surface	platinum	AdTech	strip	L
P08	-63.075588	-49.675404	27.677141	2.3	surface	platinum	AdTech	strip	L
F01	-3.657958	51.902828	24.850021	2.3	surface	platinum	AdTech	strip	L
F02	-6.992647	56.917831	31.716822	2.3	surface	platinum	AdTech	strip	L
F03	-15.888585	54.554787	34.957367	2.3	surface	platinum	AdTech	strip	L
F04	-24.990713	50.662136	33.00824	2.3	surface	platinum	AdTech	strip	L
F05	-32.85043	44.709919	31.946234	2.3	surface	platinum	AdTech	strip	L
F06	-40.492714	39.231022	29.023296	2.3	surface	platinum	AdTech	strip	L
IF01	-10.522266	14.46943	-20.748266	2.3	surface	platinum	AdTech	strip	L
IF02	-21.874901	21.494354	-17.12525	2.3	surface	platinum	AdTech	strip	L
IF03	-31.452488	22.83371	-14.328212	2.3	surface	platinum	AdTech	strip	L
IF04	-39.349468	24.602499	-12.697249	2.3	surface	platinum	AdTech	strip	L
DAMT01	-16	-19	-18	2.3	depth	platinum	AdTech	depth	L
DAMT02	-20.714286	-18.285714	-18.714286	2.3	depth	platinum	AdTech	depth	L
DAMT03	-25.428571	-17.571429	-19.428571	2.3	depth	platinum	AdTech	depth	L
DAMT04	-30.142857	-16.857143	-20.142857	2.3	depth	platinum	AdTech	depth	L
DAMT05	-34.857143	-16.142857	-20.857143	2.3	depth	platinum	AdTech	depth	L
DAMT06	-39.571429	-15.428571	-21.571429	2.3	depth	platinum	AdTech	depth	L
DAMT07	-44.285714	-14.714286	-22.285714	2.3	depth	platinum	AdTech	depth	L
DAMT08	-49	-14	-23	2.3	depth	platinum	AdTech	depth	L
DPMT01	-17	-43	-14	2.3	depth	platinum	AdTech	depth	L
DPMT02	-21.428571	-40.857143	-15	2.3	depth	platinum	AdTech	depth	L
DPMT03	-25.857143	-38.714286	-16	2.3	depth	platinum	AdTech	depth	L
DPMT04	-30.285714	-36.571429	-17	2.3	depth	platinum	AdTech	depth	L
DPMT05	-34.714286	-34.428571	-18	2.3	depth	platinum	AdTech	depth	L
DPMT06	-39.142857	-32.285714	-19	2.3	depth	platinum	AdTech	depth	L
DPMT07	-43.571429	-30.142857	-20	2.3	depth	platinum	AdTech	depth	L
DPMT08	-48	-28	-21	2.3	depth	platinum	AdTech	depth	L
DAI01	-25	-7	1	2.3	depth	platinum	AdTech	depth	L
DAI02	-29.666667	-5.333333	0	2.3	depth	platinum	AdTech	depth	L
DAI03	-34.333333	-3.666667	-1	2.3	depth	platinum	AdTech	depth	L
DAI04	-39	-2	-2	2.3	depth	platinum	AdTech	depth	L
DPI01	-31	-35	2	2.3	depth	platinum	AdTech	depth	L
DPI02	-34.333333	-31.333333	1.333333	2.3	depth	platinum	AdTech	depth	L
DPI03	-37.666667	-27.666667	0.666667	2.3	depth	platinum	AdTech	depth	L
DPI04	-41	-24	0	2.3	depth	platinum	AdTech	depth	L
DMTO01	-6	-65	-7	2.3	depth	platinum	AdTech	depth	L
DMTO02	-9.666667	-61.666667	-8.111111	2.3	depth	platinum	AdTech	depth	L
DMTO03	-13.333333	-58.333333	-9.222222	2.3	depth	platinum	AdTech	depth	L
DMTO04	-17	-55	-10.333333	2.3	depth	platinum	AdTech	depth	L
DMTO05	-20.666667	-51.666667	-11.444444	2.3	depth	platinum	AdTech	depth	L
DMTO06	-24.333333	-48.333333	-12.555556	2.3	depth	platinum	AdTech	depth	L
DMTO07	-28	-45	-13.666667	2.3	depth	platinum	AdTech	depth	L
DMTO08	-31.666667	-41.666667	-14.777778	2.3	depth	platinum	AdTech	depth	L
DMTO09	-35.333333	-38.333333	-15.888889	2.3	depth	platinum	AdTech	depth	L
DMTO10	-39	-35	-17	2.3	depth	platinum	AdTech	depth	L
